id,role,channel,date,ts,thread_ts,subtype,reactions,word_count,has_mention,has_url,active,mentions
User_0087,Member,translation_offered,2020-03-27 14:04:47.032100,1585332287.0321,,channel_join,[],5,True,False,True,User_0087
User_0088,Member,translation_offered,2020-03-27 14:04:47.032300,1585332287.0323,,channel_join,[],5,True,False,True,User_0088
User_0089,Member,translation_offered,2020-03-27 14:04:48.032600,1585332288.0326,,channel_join,[],5,True,False,True,User_0089
User_0090,Member,translation_offered,2020-03-27 14:04:48.033100,1585332288.0331,,channel_join,[],5,True,False,True,User_0090
User_0094,Member,translation_offered,2020-03-27 14:04:48.033400,1585332288.0334,,channel_join,[],5,True,False,True,User_0094
User_0095,Member,translation_offered,2020-03-27 14:04:49.033600,1585332289.0336,,channel_join,[],5,True,False,True,User_0095
User_0096,Member,translation_offered,2020-03-27 14:04:49.033800,1585332289.0338,,channel_join,[],5,True,False,True,User_0096
User_0097,Member,translation_offered,2020-03-27 14:04:49.034000,1585332289.034,,channel_join,[],5,True,False,True,User_0097
User_0098,Member,translation_offered,2020-03-27 14:04:49.034200,1585332289.0342,,channel_join,[],5,True,False,True,User_0098
User_0099,Member,translation_offered,2020-03-27 14:04:49.034900,1585332289.0349,,channel_join,[],5,True,False,True,User_0099
User_0102,Leadership,translation_offered,2020-03-27 14:04:49.035100,1585332289.0351,,channel_join,[],5,True,False,True,User_0102
User_0104,Member,translation_offered,2020-03-27 14:04:49.035300,1585332289.0353,,channel_join,[],5,True,False,True,User_0104
User_0106,Member,translation_offered,2020-03-27 14:04:49.035500,1585332289.0355,,channel_join,[],5,True,False,True,User_0106
User_0109,Member,translation_offered,2020-03-27 14:04:50.036000,1585332290.036,,channel_join,[],5,True,False,True,User_0109
User_0111,Member,translation_offered,2020-03-27 14:04:50.036200,1585332290.0362,,channel_join,[],5,True,False,True,User_0111
User_0112,Member,translation_offered,2020-03-27 14:04:50.036400,1585332290.0364,,channel_join,[],5,True,False,True,User_0112
User_0113,Member,translation_offered,2020-03-27 14:04:50.036800,1585332290.0368,,channel_join,[],5,True,False,True,User_0113
User_0114,Member,translation_offered,2020-03-27 14:04:50.037000,1585332290.037,,channel_join,[],5,True,False,True,User_0114
User_0115,Member,translation_offered,2020-03-27 14:04:51.037200,1585332291.0372,,channel_join,[],5,True,False,True,User_0115
User_0116,Member,translation_offered,2020-03-27 14:04:51.037400,1585332291.0374,,channel_join,[],5,True,False,True,User_0116
User_0117,Member,translation_offered,2020-03-27 14:04:51.037600,1585332291.0376,,channel_join,[],5,True,False,True,User_0117
User_0118,Member,translation_offered,2020-03-27 14:04:51.038000,1585332291.038,,channel_join,[],5,True,False,True,User_0118
User_0101,Member,translation_offered,2020-03-27 14:04:51.038200,1585332291.0382,1585325341.006500,,[],14,False,False,True,
User_0121,Member,translation_offered,2020-03-27 14:04:51.038600,1585332291.0386,,channel_join,[],5,True,False,True,User_0121
User_0122,Member,translation_offered,2020-03-27 14:04:51.038800,1585332291.0388,,channel_join,[],5,True,False,True,User_0122
User_0123,Member,translation_offered,2020-03-27 14:04:51.039000,1585332291.039,,channel_join,[],5,True,False,True,User_0123
User_0125,Member,translation_offered,2020-03-27 14:04:51.039400,1585332291.0394,,channel_join,[],5,True,False,True,User_0125
User_0131,Member,translation_offered,2020-03-27 14:04:52.039800,1585332292.0398,,channel_join,[],5,True,False,True,User_0131
User_0132,Member,translation_offered,2020-03-27 14:04:52.040000,1585332292.04,,channel_join,[],5,True,False,True,User_0132
User_0133,Member,translation_offered,2020-03-27 14:04:52.040200,1585332292.0402,,channel_join,[],5,True,False,True,User_0133
User_0134,Member,translation_offered,2020-03-27 14:04:52.040400,1585332292.0404,,channel_join,[],5,True,False,True,User_0134
User_0136,Member,translation_offered,2020-03-27 14:04:52.040600,1585332292.0406,,channel_join,[],5,True,False,True,User_0136
User_0137,Member,translation_offered,2020-03-27 14:04:52.040800,1585332292.0408,,channel_join,[],5,True,False,True,User_0137
User_0138,Member,translation_offered,2020-03-27 14:04:52.041000,1585332292.041,,channel_join,[],5,True,False,True,User_0138
User_0140,Member,translation_offered,2020-03-27 14:04:53.041400,1585332293.0414,,channel_join,[],5,True,False,True,User_0140
User_0145,Member,translation_offered,2020-03-27 14:04:53.041700,1585332293.0417,,channel_join,[],5,True,False,True,User_0145
User_0148,Member,translation_offered,2020-03-27 14:04:53.041900,1585332293.0419,,channel_join,[],5,True,False,True,User_0148
User_0150,Member,translation_offered,2020-03-27 14:04:53.042500,1585332293.0425,,channel_join,[],5,True,False,True,User_0150
User_0151,Member,translation_offered,2020-03-27 14:04:53.042700,1585332293.0427,,channel_join,[],5,True,False,True,User_0151
User_0152,Member,translation_offered,2020-03-27 14:04:53.042900,1585332293.0429,,channel_join,[],5,True,False,True,User_0152
User_0154,Member,translation_offered,2020-03-27 14:04:54.043100,1585332294.0431,,channel_join,[],5,True,False,True,User_0154
User_0155,Member,translation_offered,2020-03-27 14:04:54.043500,1585332294.0435,,channel_join,[],5,True,False,True,User_0155
User_0156,Member,translation_offered,2020-03-27 14:04:54.043700,1585332294.0437,,channel_join,[],5,True,False,True,User_0156
User_0157,Member,translation_offered,2020-03-27 14:04:54.043900,1585332294.0439,,channel_join,[],5,True,False,True,User_0157
User_0159,Member,translation_offered,2020-03-27 14:04:54.044600,1585332294.0446,,channel_join,[],5,True,False,True,User_0159
User_0161,Member,translation_offered,2020-03-27 14:04:55.045600,1585332295.0456,,channel_join,[],5,True,False,True,User_0161
User_0162,Member,translation_offered,2020-03-27 14:04:55.045800,1585332295.0458,,channel_join,[],5,True,False,True,User_0162
User_0164,Member,translation_offered,2020-03-27 14:04:55.046100,1585332295.0461,,channel_join,[],5,True,False,True,User_0164
User_0165,Member,translation_offered,2020-03-27 14:04:55.046300,1585332295.0463,,channel_join,[],5,True,False,True,User_0165
User_0166,Member,translation_offered,2020-03-27 14:04:55.046500,1585332295.0465,,channel_join,[],5,True,False,True,User_0166
User_0168,Member,translation_offered,2020-03-27 14:04:55.047100,1585332295.0471,,channel_join,[],5,True,False,True,User_0168
User_0169,Member,translation_offered,2020-03-27 14:04:56.047700,1585332296.0477,,channel_join,[],5,True,False,True,User_0169
User_0170,Member,translation_offered,2020-03-27 14:04:56.047900,1585332296.0479,,channel_join,[],5,True,False,True,User_0170
User_0171,Member,translation_offered,2020-03-27 14:04:56.048100,1585332296.0481,,channel_join,[],5,True,False,True,User_0171
User_0172,Member,translation_offered,2020-03-27 14:04:56.048700,1585332296.0487,,channel_join,[],5,True,False,True,User_0172
User_0173,Member,translation_offered,2020-03-27 14:04:56.048900,1585332296.0489,,channel_join,[],5,True,False,True,User_0173
User_0176,Member,translation_offered,2020-03-27 14:04:56.049100,1585332296.0491,,channel_join,[],5,True,False,True,User_0176
User_0177,Member,translation_offered,2020-03-27 14:04:56.049300,1585332296.0493,,channel_join,[],5,True,False,True,User_0177
User_0179,Member,translation_offered,2020-03-27 14:04:56.049500,1585332296.0495,,channel_join,[],5,True,False,True,User_0179
User_0180,Member,translation_offered,2020-03-27 14:04:57.049800,1585332297.0498,,channel_join,[],5,True,False,True,User_0180
User_0182,Member,translation_offered,2020-03-27 14:04:57.050000,1585332297.05,,channel_join,[],5,True,False,True,User_0182
User_0183,Member,translation_offered,2020-03-27 14:04:57.050700,1585332297.0507,,channel_join,[],5,True,False,True,User_0183
User_0184,Member,translation_offered,2020-03-27 14:04:58.051300,1585332298.0513,,channel_join,[],5,True,False,True,User_0184
User_0185,Member,translation_offered,2020-03-27 14:04:58.052100,1585332298.0521,,channel_join,[],5,True,False,True,User_0185
User_0186,Member,translation_offered,2020-03-27 14:04:58.052500,1585332298.0525,,channel_join,[],5,True,False,True,User_0186
User_0187,Member,translation_offered,2020-03-27 14:04:59.052700,1585332299.0527,,channel_join,[],5,True,False,True,User_0187
User_0188,Member,translation_offered,2020-03-27 14:04:59.052900,1585332299.0529,,channel_join,[],5,True,False,True,User_0188
User_0189,Member,translation_offered,2020-03-27 14:04:59.053300,1585332299.0533,,channel_join,[],5,True,False,True,User_0189
User_0193,Member,translation_offered,2020-03-27 14:04:59.054000,1585332299.054,,channel_join,[],5,True,False,True,User_0193
User_0195,Member,translation_offered,2020-03-27 14:05:00.054400,1585332300.0544,,channel_join,[],5,True,False,True,User_0195
User_0196,Member,translation_offered,2020-03-27 14:05:00.054800,1585332300.0548,,channel_join,[],5,True,False,True,User_0196
User_0198,Member,translation_offered,2020-03-27 14:05:00.055100,1585332300.0551,,channel_join,[],5,True,False,True,User_0198
User_0199,Member,translation_offered,2020-03-27 14:05:00.055300,1585332300.0553,,channel_join,[],5,True,False,True,User_0199
User_0200,Member,translation_offered,2020-03-27 14:05:00.055700,1585332300.0557,,channel_join,[],5,True,False,True,User_0200
User_0201,Member,translation_offered,2020-03-27 14:05:01.056400,1585332301.0564,,channel_join,[],5,True,False,True,User_0201
User_0202,Member,translation_offered,2020-03-27 14:05:01.056600,1585332301.0566,,channel_join,[],5,True,False,True,User_0202
User_0203,Leadership,translation_offered,2020-03-27 14:05:01.056800,1585332301.0568,,channel_join,[],5,True,False,True,User_0203
User_0204,Member,translation_offered,2020-03-27 14:05:01.057000,1585332301.057,,channel_join,[],5,True,False,True,User_0204
User_0209,Member,translation_offered,2020-03-27 14:05:02.057700,1585332302.0577,,channel_join,[],5,True,False,True,User_0209
User_0210,Member,translation_offered,2020-03-27 14:05:02.058100,1585332302.0581,,channel_join,[],5,True,False,True,User_0210
User_0211,Member,translation_offered,2020-03-27 14:05:02.058300,1585332302.0583,,channel_join,[],5,True,False,True,User_0211
User_0212,Member,translation_offered,2020-03-27 14:05:02.058500,1585332302.0585,,channel_join,[],5,True,False,True,User_0212
User_0213,Member,translation_offered,2020-03-27 14:05:02.058700,1585332302.0587,,channel_join,[],5,True,False,True,User_0213
User_0214,Member,translation_offered,2020-03-27 14:05:02.059100,1585332302.0591,,channel_join,[],5,True,False,True,User_0214
User_0216,Member,translation_offered,2020-03-27 14:05:02.059500,1585332302.0595,,channel_join,[],5,True,False,True,User_0216
User_0217,Member,translation_offered,2020-03-27 14:05:03.059900,1585332303.0599,,channel_join,[],5,True,False,True,User_0217
User_0218,Member,translation_offered,2020-03-27 14:05:03.060500,1585332303.0605,,channel_join,[],5,True,False,True,User_0218
User_0219,Member,translation_offered,2020-03-27 14:05:03.060800,1585332303.0608,,channel_join,[],5,True,False,True,User_0219
User_0221,Member,translation_offered,2020-03-27 14:05:03.061000,1585332303.061,,channel_join,[],5,True,False,True,User_0221
User_0222,Member,translation_offered,2020-03-27 14:05:03.061200,1585332303.0612,,channel_join,[],5,True,False,True,User_0222
User_0223,Member,translation_offered,2020-03-27 14:05:04.061400,1585332304.0614,,channel_join,[],5,True,False,True,User_0223
User_0224,Member,translation_offered,2020-03-27 14:05:04.061600,1585332304.0616,,channel_join,[],5,True,False,True,User_0224
User_0227,Member,translation_offered,2020-03-27 14:05:04.062000,1585332304.062,,channel_join,[],5,True,False,True,User_0227
User_0228,Member,translation_offered,2020-03-27 14:05:04.062200,1585332304.0622,,channel_join,[],5,True,False,True,User_0228
User_0233,Member,translation_offered,2020-03-27 14:05:04.062400,1585332304.0624,,channel_join,[],5,True,False,True,User_0233
User_0252,Member,translation_offered,2020-03-27 14:05:04.063000,1585332304.063,,channel_join,[],5,True,False,True,User_0252
User_0259,Member,translation_offered,2020-03-27 14:05:04.063200,1585332304.0632,,channel_join,[],5,True,False,True,User_0259
User_0205,Member,translation_offered,2020-03-27 14:05:05.063600,1585332305.0636,,channel_join,[],5,True,False,True,User_0205
User_0167,Member,translation_offered,2020-03-27 14:05:05.063800,1585332305.0638,,channel_join,[],5,True,False,True,User_0167
User_0064,Leadership,translation_offered,2020-03-27 14:05:05.064000,1585332305.064,,channel_join,[],5,True,False,True,User_0064
User_0066,Member,translation_offered,2020-03-27 14:05:05.064200,1585332305.0642,,channel_join,[],5,True,False,True,User_0066
User_0003,Leadership,translation_offered,2020-03-27 14:05:15.064400,1585332315.0644,,channel_join,[],5,True,False,True,User_0003
User_0006,Member,translation_offered,2020-03-27 14:06:19.065600,1585332379.0656,1585332379.065600,,[],8,False,False,True,
User_0051,Member,translation_offered,2020-03-27 14:07:44.066500,1585332464.0665,,,"[{""name"": ""+1"", ""users"": [""User_0043"", ""U010ZTKQHEH""], ""count"": 2}]",7,False,False,True,
User_0060,Leadership,translation_offered,2020-03-27 14:08:35.066600,1585332515.0666,1585332379.065600,,[],8,True,False,True,"User_0070,User_0006"
User_0006,Member,translation_offered,2020-03-27 14:10:14.066800,1585332614.0668,1585332379.065600,,"[{""name"": ""pray"", ""users"": [""User_0060""], ""count"": 1}]",4,False,False,True,
User_0077,Member,translation_offered,2020-03-27 14:16:12.067300,1585332972.0673,1585332972.067300,,[],4,False,False,True,
User_0156,Member,translation_offered,2020-03-27 14:16:40.067700,1585333000.0677,,,"[{""name"": ""pray"", ""users"": [""User_0060"", ""User_0156""], ""count"": 2}]",3,False,False,True,
User_0060,Leadership,translation_offered,2020-03-27 14:17:40.068400,1585333060.0684,1585325341.006500,,[],9,True,False,True,"User_0070,User_0102"
User_0070,Leadership,translation_offered,2020-03-27 14:17:54.068800,1585333074.0688,1585333074.068800,,[],16,True,False,True,User_0006
User_0141,Member,translation_offered,2020-03-27 14:18:42.068900,1585333122.0689,1585257787.004100,,[],39,False,False,True,
User_0119,Member,translation_offered,2020-03-27 14:21:56.071300,1585333316.0713,1585333316.071300,,[],46,False,False,True,
User_0070,Leadership,translation_offered,2020-03-27 14:23:25.071500,1585333405.0715,1585325341.006500,,[],78,True,False,True,"User_0060,User_0102,User_0136,User_0165,User_0136,User_0165"
User_0100,Leadership,translation_offered,2020-03-27 14:25:14.071800,1585333514.0718,1585333316.071300,,"[{""name"": ""slightly_smiling_face"", ""users"": [""User_0119""], ""count"": 1}]",39,True,False,True,User_0060
User_0119,Member,translation_offered,2020-03-27 14:26:53.072500,1585333613.0725,1585333316.071300,,[],4,False,False,True,
User_0038,Member,translation_offered,2020-03-27 14:39:27.073400,1585334367.0734,1585334367.073400,,[],10,False,False,True,
User_0060,Leadership,translation_offered,2020-03-27 14:48:11.073500,1585334891.0735,1585333316.071300,,"[{""name"": ""+1"", ""users"": [""User_0119""], ""count"": 1}]",19,False,False,True,
User_0152,Member,translation_offered,2020-03-27 15:37:58.074900,1585337878.0749,,,[],8,True,False,True,User_0100
User_0148,Member,translation_offered,2020-03-27 16:42:35.075500,1585341755.0755,1585341755.075500,,[],5,False,False,True,
User_0148,Member,translation_offered,2020-03-27 16:42:53.075600,1585341773.0756,1585341755.075500,,[],13,False,False,True,
User_0060,Leadership,translation_offered,2020-03-27 16:47:10.075800,1585342030.0758,1585341755.075500,,[],9,True,False,True,"User_0148,User_0259"
User_0124,Member,translation_offered,2020-03-27 17:04:41.076800,1585343081.0768,,,[],5,False,False,True,
User_0136,Member,translation_offered,2020-03-27 17:08:07.079500,1585343287.0795,,,"[{""name"": ""+1"", ""users"": [""User_0170"", ""User_0093"", ""User_0073"", ""U010ZTKQHEH""], ""count"": 4}]",48,False,False,True,
